PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
242,2022-10-06,18:07:33.55,4,2,"Howat, Matt",1000052294,Left,WM_TRI,"Lowengart, Assaf",1000149975,Right,WM_TRI,Undefined,6,Bottom,2,1,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.44568,1.91018,1.637514,2109.849512,307.156541,4:15,5.28907,-2.9079,4.56845,-51.27924,-4.70752,8.11615,2.83494,-0.67288,72.86435,-7.284354,3.058348,0.491171,,,,,,,,,,,,-3.49567,-2.38299,2.73006,50,5.43896,-3.6475,-115.14126,1.85188,-4.6926,21.38677,-35.37299,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,69c21620-45c3-11ed-990a-975020632eee,76.74001,,,6.58133,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,22:07:33.55,2022-10-06T18:07:33.5504700-04:00,2022-10-06T22:07:33.5504700Z,,v3,471493,471493,,"Kinsey, Nate",1000072786,Right,WM_TRI,0fe27d23-ebd2-4365-ae93-8e2fc3e4cf67,55.93247,-116.23795,10.69339,5.29749,3.66578,-17.68649,2.91093,-3.40687,-2.3463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
243,2022-10-06,18:07:49.93,4,3,"Howat, Matt",1000052294,Left,WM_TRI,"Lowengart, Assaf",1000149975,Right,WM_TRI,Undefined,6,Bottom,2,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.31099,1.600205,0.850765,2144.956519,302.166891,4:00,5.32679,-2.62448,4.53855,-55.66814,-6.19059,12.41768,2.21193,-0.77959,70.68562,-8.37474,3.02647,0.506262,,,,,,,,,,,,-5.78485,-2.99595,2.52339,50,5.44074,-2.19666,-112.03176,1.01631,-7.30465,21.46076,-35.95708,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,738d6920-45c3-11ed-990a-975020632eee,74.45243,,,6.62537,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,22:07:49.93,2022-10-06T18:07:49.9355452-04:00,2022-10-06T22:07:49.9355452Z,,v3,471493,471493,,"Kinsey, Nate",1000072786,Right,WM_TRI,21cb6311-8632-4698-9b89-37c22027edc1,55.96242,-113.16816,10.73038,5.33652,2.92032,-17.97854,2.62947,-1.80987,-3.65232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
244,2022-10-06,18:08:09.59,4,4,"Howat, Matt",1000052294,Left,WM_TRI,"Lowengart, Assaf",1000149975,Right,WM_TRI,Undefined,6,Bottom,2,1,2,Sinker,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,86.83388,-0.207674,3.484719,1896.429683,108.236297,9:30,4.93297,-3.13197,4.61096,-33.15695,6.40181,-15.02536,1.97205,-1.06654,78.22247,-6.242821,0.855514,0.452682,90.60027,30.091814,19.224582,4066.865992,99.13123,52.58248,47.67531,306.32955,299.29363,34.921322,4.208464,8.48158,3.58362,2.78785,50,4.88142,-6.92719,-125.49933,-1.78521,13.32689,28.90252,-26.54318,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,7f5b9100-45c3-11ed-990a-975020632eee,83.26479,62.6793,,8.6114,,,,1.59796,2.08276,1.39368,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,22:08:09.59,2022-10-06T18:08:09.5997756-04:00,2022-10-06T22:08:09.5997756Z,FlyBall,v3,471493,471493,,"Kinsey, Nate",1000072786,Right,WM_TRI,eff19c69-8e0f-4c1f-b8ef-fe50acfeda12,55.88741,-126.84796,14.45126,4.93582,-0.54667,-13.27159,3.12559,-7.54904,6.66345,,1.59631,108.60646,-25.01107,6.91909,-2.0875,0.66614,-0.17382,0.02672,-0.00166,2.08228,66.63495,-20.76977,1.48553,-0.07267,-0.02829,0.01031,-0.00083,-3E-05,1.39384,37.85616,5.73816,-3.26898,1.0471,-0.22069,0.02575,-0.00032,-0.00016,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
245,2022-10-06,18:10:41.20,1,1,"Scherer, Braedon",1000090834,Left,WM_TRI,"Burke, Tyler",10111490,Right,WM_TRI,Undefined,7,Top,0,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,78.25157,2.801002,4.25062,1845.379447,97.879116,9:15,4.74365,-1.97864,4.60206,-43.81246,4.92296,-22.9969,3.76586,0.15476,70.45163,-5.151908,0.236646,0.502451,,,,,,,,,,,,12.40698,2.07099,1.56228,50,4.99336,-7.37401,-112.91369,3.92228,15.85224,22.54165,-29.52798,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,d9b042e0-45c3-11ed-990a-975020632eee,75.01713,,,7.79995,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,22:10:41.20,2022-10-06T18:10:41.2093244-04:00,2022-10-06T22:10:41.2093244Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,f17f198e-0100-4ce4-967b-ae0acec18177,55.89611,-114.08469,11.27082,4.74976,5.45621,-14.76399,1.96674,-8.19751,7.92612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
246,2022-10-06,18:10:53.88,1,2,"Scherer, Braedon",1000090834,Left,WM_TRI,"Burke, Tyler",10111490,Right,WM_TRI,Undefined,7,Top,0,1,0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.99416,0.967871,2.098108,2109.638902,115.208459,9:45,5.02613,-1.81715,4.33669,-29.53781,10.85678,-20.12249,3.49029,-1.48809,77.8211,-4.412762,-1.40904,0.457439,,,,,,,,,,,,10.29256,5.35768,1.61265,50,5.10163,-3.5676,-124.44481,0.9149,16.02679,26.61574,-23.83148,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,e13a0a50-45c3-11ed-990a-975020632eee,82.39886,,,8.17306,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,22:10:53.88,2022-10-06T18:10:53.8879804-04:00,2022-10-06T22:10:53.8879804Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,f6b9d885-320a-4044-9d23-cabba7891dc1,56.1611,-125.75561,13.30787,5.02767,2.08858,-11.91574,1.80779,-4.35691,8.01339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
247,2022-10-06,18:11:10.19,1,3,"Scherer, Braedon",1000090834,Left,WM_TRI,"Burke, Tyler",10111490,Right,WM_TRI,Undefined,7,Top,0,2,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.87173,-1.862242,5.104389,2225.51461,127.487044,10:15,5.09885,-1.83636,4.48075,-23.81056,15.15375,-17.86092,1.33199,1.55326,79.11244,-6.243824,1.997295,0.449267,,,,,,,,,,,,10.19532,8.34138,1.31626,50,4.88034,-10.41713,-126.62101,-5.04774,16.35286,28.75855,-18.79484,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,eaf6de60-45c3-11ed-990a-975020632eee,83.89756,,,8.75929,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,22:11:10.19,2022-10-06T18:11:10.1992764-04:00,2022-10-06T22:11:10.1992764Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,0c81b9b8-96f4-47a5-9d57-35982d609ed4,56.01527,-127.97992,14.37928,5.09787,-4.15964,-9.39742,1.82675,-11.18984,8.17643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
248,2022-10-06,18:11:28.01,1,4,"Scherer, Braedon",1000090834,Left,WM_TRI,"Burke, Tyler",10111490,Right,WM_TRI,Undefined,7,Top,0,3,0,Sinker,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,87.58618,-0.755291,5.224942,2248.247597,127.323176,10:15,5.14329,-1.98683,4.4943,-23.80001,15.36709,-18.25225,2.4372,1.48479,78.75301,-5.145123,2.051127,0.450435,,,,,,,,,,,,10.74052,8.13075,1.4562,50,5.04207,-10.69595,-126.31981,-2.58296,17.11142,29.09278,-19.22045,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,f594eab0-45c3-11ed-990a-975020632eee,83.68004,,,8.83317,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,22:11:28.01,2022-10-06T18:11:28.0169788-04:00,2022-10-06T22:11:28.0169788Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,db282cf0-9465-4250-9992-5e278c96aa54,56.00668,-127.69572,14.54639,5.14273,-1.67395,-9.61023,1.98119,-11.50521,8.55571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
249,2022-10-06,18:11:59.95,2,1,"Scherer, Braedon",1000090834,Left,WM_TRI,"Goranson, Nathan",1000123432,Right,WM_TRI,Undefined,7,Top,0,0,0,Sinker,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.53416,-1.376514,4.046546,2181.007132,127.441043,10:15,5.0842,-1.69182,4.4334,-24.24419,15.85828,-18.7769,1.74719,0.61008,77.95622,-5.840787,0.775322,0.455782,,,,,,,,,,,,10.33449,8.52918,1.28174,50,4.91543,-7.91655,-124.91444,-3.93059,16.13095,28.00811,-18.86099,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,08a01990-45c4-11ed-990a-975020632eee,82.69846,,,8.57794,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,22:11:59.95,2022-10-06T18:11:59.9526204-04:00,2022-10-06T22:11:59.9526204Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,3a470d2d-e1cb-4140-bd20-88237361fc6f,56.06355,-126.26667,14.00406,5.08322,-3.01997,-9.4305,1.68275,-8.69536,8.06548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
250,2022-10-06,18:12:14.00,2,2,"Scherer, Braedon",1000090834,Left,WM_TRI,"Goranson, Nathan",1000123432,Right,WM_TRI,Undefined,7,Top,0,0,1,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,79.67432,-0.001063,3.846399,1796.965578,95.134306,9:15,4.80879,-2.04719,4.35369,-43.62569,4.02477,-24.5521,1.1723,-0.41304,71.67184,-7.874177,-0.432791,0.496827,,,,,,,,,,,,13.21079,2.41697,1.66012,50,4.76547,-6.63508,-115.04138,-1.67951,17.36895,25.1109,-28.99634,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,10fc7340-45c4-11ed-990a-975020632eee,75.86637,,,8.00248,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,22:12:14.00,2022-10-06T18:12:14.0017468-04:00,2022-10-06T22:12:14.0017468Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,dc17d393-c120-4020-ae1a-4e4a777f201e,56.14588,-116.37515,12.55545,4.81378,-0.13936,-14.49817,2.03704,-7.55763,8.68447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
251,2022-10-06,18:12:43.15,2,3,"Scherer, Braedon",1000090834,Left,WM_TRI,"Goranson, Nathan",1000123432,Right,WM_TRI,Undefined,7,Top,0,0,2,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,86.90747,0.700862,3.410548,2076.23371,131.510869,10:30,5.16326,-1.59673,4.62956,-23.05009,16.26887,-16.80347,3.90983,0.24864,78.27551,-3.574879,0.471699,0.451307,,,,,,,,,,,,9.17867,8.10705,1.26269,50,5.2152,-6.66618,-125.62275,0.69277,14.52237,27.79866,-19.34717,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,2243ab00-45c4-11ed-990a-975020632eee,83.51831,,,8.63196,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,22:12:43.15,2022-10-06T18:12:43.1539004-04:00,2022-10-06T22:12:43.1539004Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,cdcfb071-1fa4-4496-a1cd-ec8d8de70882,55.86656,-126.9143,13.89933,5.16214,1.59166,-9.67358,1.58809,-7.34091,7.26118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
252,2022-10-06,18:13:00.55,2,4,"Scherer, Braedon",1000090834,Left,WM_TRI,"Goranson, Nathan",1000123432,Right,WM_TRI,Undefined,7,Top,0,1,2,ChangeUp,Changeup,InPlay,Undefined,FlyBall,HomeRun,0,2,,79.86044,0.326512,3.523702,2034.718855,105.190988,9:30,4.83471,-1.62444,4.33989,-39.89896,7.2591,-20.42879,1.8224,0.04461,72.13024,-6.889481,-0.034386,0.494253,101.89033,23.78249,-22.780609,1550.598246,100.93373,44.6265,-43.73021,377.85911,369.29159,-25.557073,4.438566,11.03623,3.85925,1.26691,50,4.83045,-6.19118,-115.40326,-0.86447,14.69276,24.0413,-27.03615,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,2cb8f9a0-45c4-11ed-990a-975020632eee,76.26139,64.41987,,7.7302,,,,2.17434,1.90682,-0.00276,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,22:13:00.55,2022-10-06T18:13:00.5529916-04:00,2022-10-06T22:13:00.5529916Z,FlyBall,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,de6de6ff-e076-4f8c-98cd-2d1a8e05ff84,56.15938,-116.67935,12.02065,4.83824,0.57059,-13.51808,1.61623,-6.97106,7.34638,163.774808,2.17399,126.08798,-24.85594,6.24957,-1.45722,0.33524,-0.06528,0.00812,-0.00044,1.90817,60.23446,-15.06902,-0.0673,0.40288,-0.19934,0.05241,-0.00685,0.00034,-0.00236,-52.96056,6.77146,-1.26376,0.26155,-0.07018,0.01675,-0.00235,0.00013,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
253,2022-10-06,18:13:48.54,3,1,"Scherer, Braedon",1000090834,Left,WM_TRI,"Carmichael, Lucas",1000129646,Left,WM_TRI,Undefined,7,Top,0,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.48133,1.702171,2.864751,2444.569975,317.42667,4:30,4.66671,-1.78772,4.24276,-58.3292,-5.57402,7.14241,1.43791,1.55213,68.01424,-8.767395,4.106407,0.522762,,,,,,,,,,,,-2.31933,-2.66402,1.4663,50,4.79329,-5.83386,-110.20577,1.02905,-2.75243,25.97351,-35.33552,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,49488770-45c4-11ed-990a-975020632eee,72.1025,,,8.4671,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,22:13:48.54,2022-10-06T18:13:48.5406012-04:00,2022-10-06T22:13:48.5406012Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,4bc1f6d3-11b7-42da-859f-e953de60e457,56.25219,-111.66958,12.98676,4.67918,3.02047,-17.66776,1.79071,-5.67874,-1.37621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
254,2022-10-06,18:14:01.78,3,2,"Scherer, Braedon",1000090834,Left,WM_TRI,"Carmichael, Lucas",1000129646,Left,WM_TRI,Undefined,7,Top,0,1,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.70029,-2.710406,3.926987,2276.707583,130.610001,10:15,5.08119,-1.62418,4.49757,-22.96545,16.08485,-17.0508,0.57683,0.70255,79.03947,-6.940612,0.951726,0.449763,,,,,,,,,,,,9.58804,9.10052,1.22928,50,4.77524,-7.86099,-126.52551,-6.87615,15.32409,29.20349,-17.62913,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,5129bdb0-45c4-11ed-990a-975020632eee,83.80513,,,8.66082,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,22:14:01.78,2022-10-06T18:14:01.7897276-04:00,2022-10-06T22:14:01.7897276Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,0227f393-9cd3-4fdd-b5a2-ed40df1615e9,56.00072,-127.90305,14.60175,5.07997,-6.04457,-8.81457,1.61713,-8.58383,7.66205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
255,2022-10-06,18:14:23.47,3,3,"Scherer, Braedon",1000090834,Left,WM_TRI,"Carmichael, Lucas",1000129646,Left,WM_TRI,Undefined,7,Top,0,2,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.01609,4.215646,0.903907,2498.345557,288.527387,3:30,4.70997,-1.95087,4.26266,-57.75334,-3.92965,17.44316,3.93908,0.36778,67.54604,-6.149094,3.935052,0.52803,,,,,,,,,,,,-8.03855,-2.63508,1.83314,50,5.11117,-2.46973,-108.26781,5.79944,-9.39826,21.54965,-35.25486,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,5e321340-45c4-11ed-990a-975020632eee,71.3832,,,7.47005,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,22:14:23.47,2022-10-06T18:14:23.4738492-04:00,2022-10-06T22:14:23.4738492Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,17c9dbf6-3d02-43d6-a94e-78c8ee779c77,56.23605,-109.502,10.77483,4.7212,7.81855,-17.62743,1.95918,-1.93148,-4.69913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
256,2022-10-06,18:14:37.02,3,4,"Scherer, Braedon",1000090834,Left,WM_TRI,"Carmichael, Lucas",1000129646,Left,WM_TRI,Undefined,7,Top,0,3,0,Sinker,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.57793,-1.381615,4.267957,2220.950581,120.835316,10:00,5.01911,-1.71138,4.4617,-26.50041,12.36642,-18.45359,1.48952,0.82768,79.46129,-6.215458,1.051933,0.448705,,,,,,,,,,,,10.18756,6.79603,1.27927,50,4.84807,-8.53455,-126.50838,-4.11444,16.42239,27.088,-21.21884,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,66404cf0-45c4-11ed-990a-975020632eee,84.00271,,,8.11664,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,22:14:37.02,2022-10-06T18:14:37.0293052-04:00,2022-10-06T22:14:37.0293052Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,e506cd09-cd96-4e0c-a360-97b5b654c30d,56.03668,-127.79442,13.544,5.01949,-3.10704,-10.60942,1.70297,-9.31423,8.21119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
257,2022-10-06,18:14:51.75,3,5,"Scherer, Braedon",1000090834,Left,WM_TRI,"Carmichael, Lucas",1000129646,Left,WM_TRI,Undefined,7,Top,0,3,1,Sinker,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,87.78438,0.49877,4.364001,2280.196809,122.328247,10:00,5.02187,-1.71695,4.84735,-25.81545,12.34166,-17.41615,3.34417,0.97123,79.36979,-4.259916,1.310517,0.444589,,,,,,,,,,,,9.78048,6.30394,1.30052,50,5.04989,-8.84084,-126.86531,0.13395,15.84128,27.45383,-21.96364,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,6f00e6b0-45c4-11ed-990a-975020632eee,84.78033,,,8.41459,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,22:14:51.75,2022-10-06T18:14:51.7530428-04:00,2022-10-06T22:14:51.7530428Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,5aaa1a3f-98da-4f06-8259-8bac4cf1b8d2,55.6497,-128.08208,13.72692,5.02238,1.10739,-10.98182,1.70791,-9.54293,7.92064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
258,2022-10-06,18:15:27.85,4,1,"Scherer, Braedon",1000090834,Left,WM_TRI,"Adams, Corey",10025657,Right,WM_TRI,Undefined,7,Top,0,0,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.26188,0.197031,3.563874,1745.24998,99.829907,9:15,4.79965,-1.89283,4.61896,-43.61498,4.90843,-18.33686,1.35275,-0.02831,70.93188,-7.698299,0.353078,0.501357,,,,,,,,,,,,10.02127,2.84898,1.54403,50,4.78023,-6.24973,-113.14866,-1.2162,12.84935,22.75489,-28.52106,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,849669f0-45c4-11ed-990a-975020632eee,75.18085,,,7.33,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,22:15:27.85,2022-10-06T18:15:27.8519100-04:00,2022-10-06T22:15:27.8519100Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,7e1726e7-030e-4903-a526-53dc823290a8,55.87928,-114.3249,11.37744,4.80499,0.25811,-14.26053,1.88426,-6.91394,6.42468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
259,2022-10-06,18:15:43.97,4,2,"Scherer, Braedon",1000090834,Left,WM_TRI,"Adams, Corey",10025657,Right,WM_TRI,Undefined,7,Top,0,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,77.56982,2.107217,1.931784,1805.005274,98.636977,9:15,4.66927,-1.97135,4.14161,-45.31514,4.6965,-19.74477,2.91598,-1.76338,70.378,-6.037479,-1.497449,0.508987,,,,,,,,,,,,10.01894,2.12288,1.77927,50,4.85585,-2.89645,-112.19915,2.3806,12.68825,21.53503,-29.48558,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,8e1b3e10-45c4-11ed-990a-975020632eee,74.05378,,,7.19182,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,22:15:43.97,2022-10-06T18:15:43.9735100-04:00,2022-10-06T22:15:43.9735100Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,9fa8031a-f83b-4112-8b22-b27e0d219e78,56.35736,-113.41279,10.76752,4.67486,4.0423,-14.74279,1.96265,-3.61152,6.34413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
260,2022-10-06,18:15:59.13,4,3,"Scherer, Braedon",1000090834,Left,WM_TRI,"Adams, Corey",10025657,Right,WM_TRI,Undefined,7,Top,0,1,1,Sinker,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,85.82043,-0.725345,2.384817,2110.05583,120.525626,10:00,5.10201,-1.71224,4.44648,-28.97655,11.26052,-16.82261,1.99489,-0.83836,78.16425,-5.993894,-0.554127,0.456546,,,,,,,,,,,,8.81764,6.0665,1.4772,50,4.99777,-4.36305,-124.25738,-2.72459,13.74698,25.55501,-22.71619,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,9724c7b0-45c4-11ed-990a-975020632eee,82.55996,,,7.65618,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,22:15:59.13,2022-10-06T18:15:59.1350588-04:00,2022-10-06T22:15:59.1350588Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,5cb1666c-5639-449c-b681-17eae4da2677,56.05178,-125.49583,12.77751,5.10313,-1.62372,-11.35809,1.70479,-5.02926,6.87349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
